timestamp_ms,ax,ay,az,gx,gy,gz
0,-3.8448,0.3719,-0.7788,-148.19,-1655.58,451.48
10,-3.8451,0.3362,-0.7637,-382.57,313.17,-876.53
20,-3.8450,0.2643,-0.7954,-960.69,-1749.39,764.10
30,-3.8447,0.1877,-0.8622,1836.18,-1812.01,576.54
40,-3.8445,0.1349,-0.9304,39.31,1640.99,-1329.83
50,-3.8442,0.1105,-0.9679,1273.68,906.49,-1611.21
60,-3.8441,0.1028,-0.9393,-1851.32,109.56,1951.23
70,-3.8441,0.1079,-0.8423,1164.31,-234.19,1794.98
80,-3.8442,0.1245,-0.7296,1820.56,187.68,-1782.90
90,-3.8445,0.1329,-0.6455,-54.44,-1390.44,-438.96
100,-3.8447,0.1256,-0.6038,1023.68,1375.24,-391.91
110,-3.8448,0.1208,-0.6024,86.18,-1281.01,14.40
120,-3.8451,0.1027,-0.6263,-523.19,-1109.19,1155.03
130,-3.8453,0.0409,-0.6550,1148.68,-171.69,-813.78
140,-3.8455,-0.0488,-0.6567,1242.43,156.31,295.59
150,-3.8458,-0.1361,-0.6263,1758.06,-47.00,-1876.34
160,-3.8462,-0.2252,-0.5936,-1413.82,-156.56,-1251.28
170,-3.8464,-0.3411,-0.6008,-820.07,30.76,1983.22
180,-3.8466,-0.4609,-0.6438,351.81,-891.30,326.90
190,-3.8467,-0.5281,-0.6912,1008.06,1608.46,-1407.53
200,-3.8466,-0.5320,-0.7672,414.31,-454.16,-360.78
210,-3.8461,-0.5140,-0.9130,-85.69,1811.40,1310.97
220,-3.8455,-0.5089,-1.1155,-1788.82,-844.79,-923.71
230,-3.8446,-0.5439,-1.2950,-1132.57,1233.34,419.68
240,-3.8440,-0.6506,-1.3733,-1616.94,-1751.10,747.44
250,-3.8750,-0.8418,-1.3538,726.81,233.09,1278.56
260,-3.8750,-1.1007,-1.3032,258.06,-1267.27,934.81
270,-3.8439,-1.3717,-1.2914,-882.57,1200.93,-1611.94
280,-3.8439,-1.5986,-1.3733,429.93,-1283.94,544.31
290,-3.8439,-1.7308,-1.5471,-616.94,231.20,1731.69
300,-3.8750,-1.6876,-1.7300,-1538.82,1980.96,-65.55
310,-3.8746,-1.4376,-1.8450,-7.57,-1425.23,1527.83
320,-3.8744,-1.0521,-1.9089,-7.57,-143.49,-425.54
330,-3.8740,-0.6469,-1.9590,1336.18,-330.20,121.22
